노선명,역ID,역명,승차총승객수,하차총승객수
7호선,2742,장승배기,8123,7975
7호선,2741,상도,8113,7873
7호선,2740,숭실대입구(살피재),8922,9072
7호선,2739,남성,8849,8235
7호선,2738,이수,12205,11982
7호선,2737,내방,11672,12007
7호선,2736,고속터미널,10605,9095
7호선,2735,반포,4347,4474
7호선,2734,논현,16788,18108
7호선,2733,학동,20206,21588
7호선,2732,강남구청,12485,14047
7호선,2731,청담,16200,17986
7호선,2730,뚝섬유원지,5492,5524
7호선,2729,건대입구,8951,9320
7호선,2728,어린이대공원(세종대),8772,8670
7호선,2727,군자(능동),11447,9184
7호선,2726,중곡,7775,7381
7호선,2725,용마산,4912,4602
7호선,2724,사가정,12709,12984
7호선,2722,상봉(시외버스터미널),13878,13047
7호선,2721,중화,9097,8966
7호선,2720,먹골,8439,8138
7호선,2719,태릉입구,5961,5601
7호선,2718,공릉(서울과학기술대),8978,8943
7호선,2717,하계,13503,12698
7호선,2716,중계,10950,9652
7호선,2715,노원,14042,15025
7호선,2714,마들,9281,8941
7호선,2713,수락산,10177,10346
7호선,2712,도봉산,7307,8260
7호선,2711,장암,2083,625
6호선,2648,봉화산(서울의료원),7665,6885
6호선,2647,화랑대(서울여대입구),9250,7072
6호선,2646,태릉입구,4301,4747
6호선,2645,석계,10053,10350
6호선,2644,돌곶이,7166,6673
6호선,2643,상월곡(한국과학기술연구원),5021,4376
6호선,2642,월곡(동덕여대),9002,9007
6호선,2641,고려대(종암),6169,5997
6호선,2640,안암(고대병원앞),7728,7873
6호선,2639,보문,6102,5632
6호선,2638,창신,2877,2216
6호선,2637,동묘앞,6158,6453
6호선,2636,신당,6209,6843
6호선,2635,청구,3262,3647
6호선,2634,약수,2956,3061
6호선,2633,버티고개,1797,1768
6호선,2632,한강진,4724,5570
6호선,2631,이태원,8061,8289
6호선,2630,녹사평(용산구청),3610,3507
6호선,2629,삼각지,4294,3795
6호선,2628,효창공원앞,5643,5074
6호선,2627,공덕,15139,14850
6호선,2626,대흥(서강대앞),6260,6524
6호선,2625,광흥창(서강),7159,6992
6호선,2624,상수,6051,6735
6호선,2623,합정,10020,9893
6호선,2622,망원,10586,11474
6호선,2621,마포구청,11284,10270
6호선,2620,월드컵경기장(성산),3409,3559
6호선,2619,디지털미디어시티,11261,12395
6호선,2618,증산(명지대앞),8266,8042
6호선,2617,새절(신사),10403,9704
6호선,2616,구산,5896,4369
6호선,2615,연신내,1,0
6호선,2614,독바위,2197,2360
6호선,2613,불광,3186,3443
6호선,2612,역촌,2968,3478
6호선,2611,응암,14206,14260
5호선,2561,마천,4091,4030
5호선,2560,거여,5885,5636
5호선,2559,개롱,4813,5000
5호선,2558,오금,2975,3037
5호선,2557,방이,5128,5342
5호선,2556,올림픽공원(한국체대),2629,2281
5호선,2555,둔촌동,6259,6355
5호선,2554,상일동,13152,11338
5호선,2553,고덕,6122,6424
5호선,2552,명일,5742,6038
5호선,2551,굽은다리(강동구민회관앞),6696,6370
5호선,2550,길동,5650,5996
5호선,2549,강동,15587,13619
5호선,2548,천호(풍납토성),13090,13893
5호선,2547,광나루(장신대),9895,8797
5호선,2546,아차산(어린이대공원후문),10826,10540
5호선,2545,군자(능동),8842,9562
5호선,2544,장한평,14873,14855
5호선,2543,답십리,13341,12242
5호선,2542,마장,4487,4248
5호선,2541,왕십리(성동구청),3559,3864
5호선,2540,행당,6321,5679
5호선,2539,신금호,4783,5002
5호선,2538,청구,3495,3040
5호선,2537,동대문역사문화공원,2429,2732
5호선,2536,을지로4가,5050,5162
5호선,2535,종로3가,8210,8142
5호선,2534,광화문(세종문화회관),24380,25606
5호선,2533,서대문,14754,15009
5호선,2532,충정로(경기대입구),3813,3897
5호선,2531,애오개,5810,5881
5호선,2530,공덕,11346,12153
5호선,2529,마포,11529,11946
5호선,2528,여의나루,5392,5589
5호선,2527,여의도,21415,22342
5호선,2526,신길,3036,3424
5호선,2525,영등포시장,7483,7710
5호선,2524,영등포구청,3406,3367
5호선,2523,양평,6282,6360
5호선,2522,오목교(목동운동장앞),19286,20380
5호선,2521,목동,13712,15347
5호선,2520,신정(은행정),11376,8745
5호선,2519,까치산,24673,23739
5호선,2518,화곡,24156,22359
5호선,2517,우장산,10752,10820
5호선,2516,발산,14367,14608
5호선,2515,마곡,6451,6056
5호선,2514,송정,5673,5228
5호선,2513,김포공항,4394,4309
5호선,2512,개화산,4546,4324
4호선,418,성신여대입구(돈암),15668,14836
4호선,417,길음,15952,15326
4호선,416,미아사거리,22383,22063
4호선,415,미아(서울사이버대학),12855,12301
4호선,414,수유(강북구청),29555,29243
4호선,413,쌍문,25437,23382
4호선,412,창동,22059,23452
4호선,411,노원,14799,16522
4호선,410,상계,15974,14612
4호선,409,당고개,10208,9365
3호선,342,오금,5115,4430
3호선,341,경찰병원,5850,5928
3호선,340,가락시장,6946,6743
3호선,339,수서,10868,11301
3호선,338,일원,6695,6669
3호선,337,대청,7573,6884
3호선,336,학여울,1260,1276
3호선,335,대치,7461,7254
경춘선,1329,춘천,745,676
경춘선,1328,남춘천,1340,1425
경춘선,1327,김유정,158,160
경춘선,1318,천마산,1100,1020
경춘선,1326,강촌,186,181
경춘선,1325,백양리,60,49
경춘선,1324,굴봉산,73,76
경춘선,1323,가평,870,876
경춘선,1322,상천,169,180
경춘선,1321,청평,926,875
경춘선,1320,대성리,303,322
경춘선,1319,마석,2514,2469
중앙선,1220,지평,29,20
중앙선,1219,용문,1029,997
중앙선,1218,원덕,197,172
중앙선,1217,양평,1774,1735
중앙선,1216,오빈,167,177
중앙선,1215,아신,350,335
중앙선,1214,국수,465,479
중앙선,1213,신원,145,116
중앙선,1212,양수,1117,1100
중앙선,1211,운길산,478,426
중앙선,1210,팔당,536,532
중앙선,1209,도심,1998,1551
중앙선,1208,덕소,4502,4475
중앙선,1207,양정,714,628
중앙선,1206,도농,7605,6908
중앙선,1205,구리,10376,10496
중앙선,1204,양원,1091,1073
중앙선,1203,망우,5837,5745
중앙선,1202,상봉(시외버스터미널),4560,4500
중앙선,1201,중랑,4352,4200
중앙선,1015,회기,17146,16701
장항선,1408,신창(순천향대),512,547
장항선,1407,온양온천,1616,1645
장항선,1405,배방,464,438
장항선,1403,아산,1218,1092
장항선,1402,쌍용(나사렛대),907,847
장항선,1401,봉명,660,614
일산선,1958,대화,10382,7907
일산선,1957,주엽,6043,6201
일산선,1956,정발산,4940,5200
일산선,1955,마두,5298,5482
일산선,1954,백석,7648,7727
일산선,1953,대곡,1338,926
일산선,1952,화정,12573,13005
일산선,1951,원당,8532,8140
일산선,1950,삼송,13465,12982
일산선,1948,원흥,7042,6788
우이신설선,4713,신설동,1796,1743
우이신설선,4712,보문,1182,1213
4호선,419,한성대입구(삼선교),10290,10022
우이신설선,4711,성신여대입구(돈암),2302,2538
우이신설선,4710,정릉,3177,3074
우이신설선,4709,북한산보국문,4268,4188
우이신설선,4708,솔샘,4472,4295
우이신설선,4707,삼양사거리,1830,1921
우이신설선,4706,삼양,1616,1759
우이신설선,4705,화계,2558,2447
우이신설선,4704,가오리,3061,3143
우이신설선,4703,4.19민주묘지,1944,1911
우이신설선,4702,솔밭공원,1750,1815
7호선,2723,면목,12704,12374
우이신설선,4701,북한산우이,1850,1627
5호선,2511,방화,5459,5201
4호선,434,남태령,759,678
4호선,433,사당,18166,15459
4호선,432,총신대입구(이수),14789,16499
4호선,431,동작(현충원),1708,1778
4호선,430,이촌(국립중앙박물관),4788,5388
4호선,429,신용산,12175,12797
4호선,428,삼각지,3901,4134
4호선,427,숙대입구(갈월),10570,10378
4호선,426,서울역,9485,11226
4호선,425,회현(남대문시장),18986,20204
4호선,424,명동,15154,15760
4호선,423,충무로,22997,23961
4호선,422,동대문역사문화공원,12816,12165
4호선,421,동대문,16924,17653
1호선,150,서울역,30750,29308
1호선,151,시청,17804,18180
1호선,152,종각,28844,28043
1호선,153,종로3가,18431,17189
1호선,154,종로5가,18055,18268
1호선,155,동대문,8780,8767
1호선,156,신설동,11925,11750
안산선,1763,수리산,3390,2736
안산선,1762,오이도,6523,6205
1호선,157,제기동,12871,13130
1호선,158,청량리(서울시립대입구),16116,16087
안산선,1761,정왕,5297,5786
안산선,1760,신길온천,1168,1057
안산선,1759,안산,9831,8637
안산선,1758,초지,3142,3089
안산선,1757,고잔,6470,6269
안산선,1756,중앙,11409,11803
안산선,1755,한대앞,5793,5933
안산선,1754,상록수,14531,14371
안산선,1753,반월,3383,3263
안산선,1752,대야미,3953,3502
안산선,1751,산본,13063,13871
수인선,1891,인천,589,972
수인선,1890,신포,1172,1233
수인선,1889,숭의,3064,2785
수인선,1888,인하대,3875,3740
수인선,1886,송도,1907,1743
수인선,1885,연수,3219,3228
수인선,1884,원인재,3200,3220
수인선,1883,남동인더스파크,2016,2260
수인선,1882,호구포,2878,2947
수인선,1881,인천논현,4172,4296
수인선,1880,소래포구,2802,2547
수인선,1879,월곶,1646,1558
수인선,1878,달월,66,43
분당선,1872,매교,1587,1535
분당선,1871,수원시청,7682,8323
분당선,1870,매탄권선,3089,2890
분당선,1869,망포,9479,9081
분당선,1868,영통,5294,5418
분당선,1867,청명,2730,2556
분당선,1866,상갈,3523,3299
분당선,1865,기흥,6516,6237
분당선,1864,신갈,3067,2963
분당선,1863,구성,3271,3348
분당선,1862,죽전,8959,9567
분당선,1861,보정,1637,1405
분당선,1860,이매,3569,3478
분당선,1859,오리,8696,7555
분당선,1858,미금,10978,11824
분당선,1857,정자,11115,12091
분당선,1856,수내,8418,8305
분당선,1855,서현,18488,18358
분당선,1854,야탑,18145,19089
분당선,1853,모란,15405,15454
분당선,1852,태평,10698,10516
분당선,1851,가천대,4675,5515
분당선,1850,선정릉,6524,6955
분당선,1849,강남구청,6993,8083
분당선,1848,압구정로데오,11805,13068
분당선,1847,서울숲,6783,6819
분당선,1846,수원,5296,3659
분당선,1030,수서,8772,9026
분당선,1028,대모산입구,2528,2294
분당선,1027,개포동,2309,2479
분당선,1026,구룡,979,974
분당선,1025,도곡,4580,4814
분당선,1024,한티,8268,8960
분당선,1023,선릉,10518,16417
과천선,1457,범계,18575,17811
과천선,1456,평촌,14313,14235
과천선,1455,인덕원,18193,19135
과천선,1454,정부과천청사,6580,6419
과천선,1453,과천,3421,3232
과천선,1452,대공원,1102,1166
과천선,1451,경마공원,644,635
과천선,1450,선바위,6729,6079
공항철도 1호선,4217,영종,1832,1909
공항철도 1호선,4215,인천공항2터미널,2798,2332
공항철도 1호선,4213,인천공항1터미널,5705,5538
공항철도 1호선,4212,공항화물청사,2196,2467
공항철도 1호선,4211,운서,5464,5534
공항철도 1호선,4210,청라국제도시,4884,4536
공항철도 1호선,4209,검암,6186,5887
공항철도 1호선,4208,계양,7384,6825
공항철도 1호선,4207,김포공항,5398,3953
공항철도 1호선,4206,마곡나루,5868,5418
공항철도 1호선,4204,디지털미디어시티,10594,9864
공항철도 1호선,4203,홍대입구,5458,5687
4호선,420,혜화,20689,21043
공항철도 1호선,4202,공덕,1714,2080
1호선,159,동묘앞,5846,6042
2호선,201,시청,20864,21002
2호선,202,을지로입구,30813,31934
2호선,203,을지로3가,17617,17781
2호선,204,을지로4가,10847,10759
2호선,205,동대문역사문화공원,9210,10375
2호선,206,신당,11049,11413
2호선,207,상왕십리,11073,10803
2호선,208,왕십리(성동구청),12306,10361
2호선,209,한양대,5333,5797
2호선,210,뚝섬,16571,17834
2호선,211,성수,28234,30768
2호선,212,건대입구,25536,27310
2호선,213,구의(광진구청),19747,19451
2호선,214,강변(동서울터미널),24435,23988
2호선,215,잠실나루,10866,10588
2호선,216,잠실(송파구청),47376,46641
2호선,217,잠실새내,15312,15236
2호선,218,종합운동장,5050,5465
2호선,219,삼성(무역센터),38406,39294
2호선,220,선릉,45926,40927
2호선,221,역삼,41204,45217
2호선,222,강남,62556,63127
2호선,223,교대(법원.검찰청),27602,30294
2호선,224,서초,16488,16681
2호선,225,방배,12859,13354
2호선,226,사당,26881,29409
2호선,227,낙성대,21026,20443
2호선,228,서울대입구(관악구청),37260,36231
2호선,229,봉천,19757,18411
2호선,230,신림,53149,51179
2호선,231,신대방,21830,21073
2호선,232,구로디지털단지,51243,51443
2호선,233,대림(구로구청),20122,20147
2호선,234,신도림,39840,38870
2호선,235,문래,17141,17425
2호선,236,영등포구청,19264,19736
2호선,237,당산,15674,18074
2호선,238,합정,23211,24005
2호선,239,홍대입구,35969,37361
2호선,240,신촌,24535,25553
2호선,241,이대,8487,8798
2호선,242,아현,7421,7266
2호선,243,충정로(경기대입구),8875,9360
2호선,244,용답,1935,1932
2호선,245,신답,1355,1579
2호선,246,신설동,2530,2647
2호선,247,도림천,1011,1087
2호선,248,양천구청,5253,5508
2호선,249,신정네거리,7436,7790
2호선,250,용두(동대문구청),1842,1969
3호선,309,지축,2321,2363
3호선,310,구파발,14582,13332
3호선,311,연신내,30454,28816
3호선,312,불광,12710,13472
3호선,313,녹번,10812,9769
3호선,314,홍제,13520,13017
3호선,315,무악재,3090,3099
3호선,316,독립문,5032,5194
3호선,317,경복궁(정부서울청사),13190,13076
3호선,318,안국,14663,15164
3호선,319,종로3가,8059,9120
3호선,320,을지로3가,9013,9394
3호선,321,충무로,1,0
3호선,322,동대입구,5665,6070
3호선,323,약수,10433,10262
3호선,324,금호,6320,5970
3호선,325,옥수,6641,6998
3호선,326,압구정,23499,25318
3호선,327,신사,23498,25046
3호선,328,잠원,4107,4016
3호선,329,고속터미널,23169,21627
3호선,330,교대(법원.검찰청),10680,7249
3호선,331,남부터미널(예술의전당),21960,22510
3호선,332,양재(서초구청),30347,32813
3호선,333,매봉,9532,9126
분당선,1870,매탄권선,3081,2912
3호선,309,지축,2270,2389
중앙선,1220,지평,37,23
중앙선,1219,용문,1009,1032
중앙선,1218,원덕,215,200
중앙선,1217,양평,1971,1968
중앙선,1216,오빈,185,181
중앙선,1215,아신,357,356
중앙선,1214,국수,431,458
중앙선,1213,신원,132,112
중앙선,1212,양수,1099,1109
중앙선,1211,운길산,472,448
중앙선,1210,팔당,552,542
중앙선,1209,도심,2025,1538
중앙선,1208,덕소,4369,4410
중앙선,1207,양정,705,618
중앙선,1206,도농,7477,6758
중앙선,1205,구리,10604,10615
중앙선,1204,양원,1007,1024
중앙선,1203,망우,5660,5558
중앙선,1202,상봉(시외버스터미널),4568,4431
중앙선,1201,중랑,4386,4211
중앙선,1015,회기,17401,16835
장항선,1408,신창(순천향대),492,501
장항선,1407,온양온천,1518,1532
장항선,1405,배방,455,439
장항선,1403,아산,1103,1013
장항선,1402,쌍용(나사렛대),930,828
장항선,1401,봉명,640,607
일산선,1958,대화,10293,7968
일산선,1957,주엽,5933,6101
일산선,1956,정발산,5096,5210
일산선,1955,마두,5402,5688
일산선,1954,백석,7774,7758
일산선,1953,대곡,1321,970
일산선,1952,화정,12784,13091
일산선,1951,원당,8497,8164
일산선,1950,삼송,13500,13057
일산선,1948,원흥,7094,6729
우이신설선,4713,신설동,1781,1790
우이신설선,4712,보문,1188,1201
우이신설선,4711,성신여대입구(돈암),2232,2568
우이신설선,4710,정릉,3172,3095
우이신설선,4709,북한산보국문,4305,4238
우이신설선,4708,솔샘,4404,4268
우이신설선,4707,삼양사거리,1860,1847
우이신설선,4706,삼양,1538,1668
우이신설선,4705,화계,2518,2414
우이신설선,4704,가오리,2992,3091
우이신설선,4703,4.19민주묘지,1966,1950
우이신설선,4702,솔밭공원,1799,1796
우이신설선,4701,북한산우이,1838,1704
